psnr_rain,psnr,ssim_rain,ssim,test_image,epoch,train_name,file_id,imshow,synthetic,save_image,save_result,input_channels,deepsupervision,residual,num_of_layers,features,rain_type
21.699427021287242,30.314252480766495,0.8156668340124096,0.957339149039426,86,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
28.572657837950295,30.421259824419224,0.9618567015073219,0.9743459917578942,87,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
17.777609081628594,25.317570320754868,0.7442181084516775,0.9229298469014328,88,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
33.238968393380205,38.29095009694494,0.9636584570576358,0.9897027481551427,89,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
24.83589984752228,35.11213585167905,0.8013991650294553,0.9742700113582833,90,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
25.30127409150428,29.77974025906971,0.9229944526596213,0.9645899737666511,91,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
30.862999369259008,28.520772182554225,0.9799951125087678,0.9780504869152752,92,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
22.272890301128363,31.57896747632339,0.8377000117219016,0.96148948083212,93,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
18.078204213928647,25.015423000293183,0.7076200102513338,0.8930536863810629,94,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
24.848707019572117,28.513979836305744,0.938076079122013,0.9618415748212383,95,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
24.845282055409914,30.233553774716007,0.8703430537020075,0.9741898027517752,96,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
24.929003858666846,30.869815890580558,0.8945072663352195,0.9700245429793407,97,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
19.92983608135177,25.55287020764156,0.8189358276270786,0.9151063284539452,98,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
17.7735470891271,24.08444558014778,0.6822531800619928,0.8447533899580565,99,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
